ds,alx,gco,mco
7/20/2023 11:00,38,144,88
7/20/2023 12:00,54,130,95
7/20/2023 13:00,35,164,81
7/20/2023 14:00,47,176,104
7/20/2023 15:00,47,178,102
7/20/2023 16:00,37,163,98
7/20/2023 17:00,58,165,114
7/20/2023 18:00,40,136,72
7/20/2023 19:00,25,120,87
7/20/2023 20:00,30,126,81
7/20/2023 21:00,32,78,62
7/20/2023 22:00,25,79,63
7/20/2023 23:00,27,80,50
7/21/2023 00:00,20,35,45
7/21/2023 01:00,8,47,24
7/21/2023 02:00,6,45,22
7/21/2023 03:00,17,30,21
7/21/2023 04:00,17,18,14
7/21/2023 05:00,24,29,21
7/21/2023 06:00,29,46,36
7/21/2023 07:00,29,58,58
7/21/2023 08:00,27,65,70
7/21/2023 09:00,44,123,55
7/21/2023 10:00,55,157,86
7/21/2023 11:00,58,172,84
7/21/2023 12:00,48,160,96
7/21/2023 13:00,49,146,104
7/21/2023 14:00,63,154,113
7/21/2023 15:00,54,165,75
7/21/2023 16:00,39,169,92
7/21/2023 17:00,75,165,67
7/21/2023 18:00,43,162,75
7/21/2023 19:00,31,185,75
7/21/2023 20:00,34,125,81
7/21/2023 21:00,37,123,100
7/21/2023 22:00,38,105,95
7/21/2023 23:00,31,84,81
7/22/2023 00:00,26,85,51
7/22/2023 01:00,24,69,47
7/22/2023 02:00,18,71,33
7/22/2023 03:00,15,63,26
7/22/2023 04:00,16,33,16
7/22/2023 05:00,19,45,31
7/22/2023 06:00,18,50,33
7/22/2023 07:00,26,79,36
7/22/2023 08:00,35,63,49
7/22/2023 09:00,20,100,73
7/22/2023 10:00,37,110,73
7/22/2023 11:00,32,120,82
7/22/2023 12:00,40,100,71
7/22/2023 13:00,25,139,69
7/22/2023 14:00,60,114,64
7/22/2023 15:00,58,109,43
7/22/2023 16:00,31,117,101
7/22/2023 17:00,33,99,86
7/22/2023 18:00,30,90,73
7/22/2023 19:00,29,129,66
7/22/2023 20:00,38,121,70
7/22/2023 21:00,28,121,69
7/22/2023 22:00,43,136,86
7/22/2023 23:00,36,96,67
7/23/2023 00:00,37,72,63
7/23/2023 01:00,31,49,43
7/23/2023 02:00,15,85,47
7/23/2023 03:00,11,36,20
7/23/2023 04:00,13,47,26
7/23/2023 05:00,16,42,15
7/23/2023 06:00,13,51,27
7/23/2023 07:00,17,44,46
7/23/2023 08:00,16,56,48
7/23/2023 09:00,23,99,54
7/23/2023 10:00,29,92,76
7/23/2023 11:00,24,98,82
7/23/2023 12:00,27,100,98
7/23/2023 13:00,29,115,84
7/23/2023 14:00,23,105,87
7/23/2023 15:00,28,95,75
7/23/2023 16:00,40,109,74
7/23/2023 17:00,35,138,66
7/23/2023 18:00,27,110,68
7/23/2023 19:00,32,102,60
7/23/2023 20:00,26,111,53
7/23/2023 21:00,17,141,58
7/23/2023 22:00,19,76,66
7/23/2023 23:00,32,59,37
7/24/2023 00:00,27,42,35
7/24/2023 01:00,10,57,47
7/24/2023 02:00,14,35,22
7/24/2023 03:00,6,38,9
7/24/2023 04:00,9,33,8
7/24/2023 05:00,10,34,12
7/24/2023 06:00,29,54,26
7/24/2023 07:00,27,70,53
7/24/2023 08:00,37,145,53
7/24/2023 09:00,50,152,84
7/24/2023 10:00,36,116,111
7/24/2023 11:00,84,129,116
7/24/2023 12:00,55,148,93
7/24/2023 13:00,60,148,120
7/24/2023 14:00,63,144,105
7/24/2023 15:00,55,183,102
7/24/2023 16:00,40,171,85
7/24/2023 17:00,30,162,82
7/24/2023 18:00,53,122,91
7/24/2023 19:00,26,113,77
7/24/2023 20:00,45,110,123
7/24/2023 21:00,40,91,87
7/24/2023 22:00,24,70,40
7/24/2023 23:00,31,68,40
7/25/2023 00:00,29,58,23
7/25/2023 01:00,18,35,28
7/25/2023 02:00,10,38,22
7/25/2023 03:00,23,24,11
7/25/2023 04:00,11,37,12
7/25/2023 05:00,17,24,25
7/25/2023 06:00,20,34,26
7/25/2023 07:00,23,87,36
7/25/2023 08:00,45,116,74
7/25/2023 09:00,62,120,69
7/25/2023 10:00,50,141,88
7/25/2023 11:00,9,135,83
7/25/2023 12:00,6,121,75
7/25/2023 13:00,33,134,84
7/25/2023 14:00,46,151,107
7/25/2023 15:00,54,205,106
7/25/2023 16:00,36,163,125
7/25/2023 17:00,34,167,86
7/25/2023 18:00,32,120,89
7/25/2023 19:00,32,137,70
7/25/2023 20:00,43,113,81
7/25/2023 21:00,19,111,54
7/25/2023 22:00,26,94,42
7/25/2023 23:00,28,63,36
7/26/2023 00:00,19,57,41
7/26/2023 01:00,10,45,33
7/26/2023 02:00,9,37,29
7/26/2023 03:00,21,37,7
7/26/2023 04:00,4,36,16
7/26/2023 05:00,12,41,7
7/26/2023 06:00,39,51,35
7/26/2023 07:00,30,103,44
7/26/2023 08:00,41,115,69
7/26/2023 09:00,49,163,91
7/26/2023 10:00,48,159,82
7/26/2023 11:00,53,147,104
7/26/2023 12:00,56,157,91
7/26/2023 13:00,62,164,108
7/26/2023 14:00,51,180,87
7/26/2023 15:00,34,174,86
7/26/2023 16:00,52,187,94
7/26/2023 17:00,33,144,72
7/26/2023 18:00,35,131,73
7/26/2023 19:00,33,100,75
7/26/2023 20:00,29,111,61
7/26/2023 21:00,28,92,81
7/26/2023 22:00,26,87,55
7/26/2023 23:00,16,71,29
7/27/2023 00:00,24,43,23
7/27/2023 01:00,19,63,32
7/27/2023 02:00,17,43,41
7/27/2023 03:00,6,35,18
7/27/2023 04:00,20,43,15
7/27/2023 05:00,12,35,14
7/27/2023 06:00,21,52,17
7/27/2023 07:00,47,68,47
7/27/2023 08:00,49,140,73
7/27/2023 09:00,51,123,60
7/27/2023 10:00,45,158,91
7/27/2023 11:00,46,162,90
7/27/2023 12:00,51,183,105
7/27/2023 13:00,49,163,86
7/27/2023 14:00,43,169,71
7/27/2023 15:00,54,172,77
7/27/2023 16:00,43,185,102
7/27/2023 17:00,57,152,134
7/27/2023 18:00,41,142,78
7/27/2023 19:00,46,141,61
7/27/2023 20:00,43,118,64
7/27/2023 21:00,42,127,66
7/27/2023 22:00,34,114,52
7/27/2023 23:00,17,73,47
7/28/2023 00:00,18,67,32
7/28/2023 01:00,15,72,24
7/28/2023 02:00,13,45,27
7/28/2023 03:00,15,36,20
7/28/2023 04:00,7,29,7
7/28/2023 05:00,14,39,25
7/28/2023 06:00,24,32,23
7/28/2023 07:00,33,72,38
7/28/2023 08:00,41,95,64
7/28/2023 09:00,48,132,75
7/28/2023 10:00,46,152,87
7/28/2023 11:00,38,149,91
7/28/2023 12:00,46,147,98
7/28/2023 13:00,46,178,113
7/28/2023 14:00,42,172,102
7/28/2023 15:00,50,138,106
7/28/2023 16:00,54,154,92
7/28/2023 17:00,45,155,83
7/28/2023 18:00,27,128,79
7/28/2023 19:00,28,148,78
7/28/2023 20:00,31,106,60
7/28/2023 21:00,20,103,57
7/28/2023 22:00,22,83,81
7/28/2023 23:00,24,107,68
7/29/2023 00:00,14,84,41
7/29/2023 01:00,17,65,41
7/29/2023 02:00,14,64,25
7/29/2023 03:00,2,48,15
7/29/2023 04:00,12,37,21
7/29/2023 05:00,13,27,24
7/29/2023 06:00,11,51,26
7/29/2023 07:00,21,61,45
7/29/2023 08:00,20,79,51
7/29/2023 09:00,20,85,52
7/29/2023 10:00,25,124,80
7/29/2023 11:00,30,132,90
7/29/2023 12:00,40,148,75
7/29/2023 13:00,39,112,67
7/29/2023 14:00,47,124,95
7/29/2023 15:00,24,153,88
7/29/2023 16:00,44,172,82
7/29/2023 17:00,373,100,61
7/29/2023 18:00,102,114,71
7/29/2023 19:00,66,177,83
7/29/2023 20:00,48,165,79
7/29/2023 21:00,39,104,91
7/29/2023 22:00,35,105,102
7/29/2023 23:00,30,112,78
7/30/2023 00:00,32,80,53
7/30/2023 01:00,19,89,27
7/30/2023 02:00,14,54,35
7/30/2023 03:00,8,53,31
7/30/2023 04:00,19,31,22
7/30/2023 05:00,7,35,19
7/30/2023 06:00,13,30,22
7/30/2023 07:00,17,55,14
7/30/2023 08:00,29,62,35
7/30/2023 09:00,23,84,50
7/30/2023 10:00,44,82,53
7/30/2023 11:00,26,82,58
7/30/2023 12:00,33,130,67
7/30/2023 13:00,44,102,72
7/30/2023 14:00,34,133,58
7/30/2023 15:00,40,101,67
7/30/2023 16:00,34,117,63
7/30/2023 17:00,22,119,59
7/30/2023 18:00,28,95,76
7/30/2023 19:00,23,132,100
7/30/2023 20:00,31,96,102
7/30/2023 21:00,30,104,91
7/30/2023 22:00,38,93,63
7/30/2023 23:00,22,76,48
7/31/2023 00:00,15,55,35
7/31/2023 01:00,6,39,18
7/31/2023 02:00,7,42,17
7/31/2023 03:00,9,39,22
7/31/2023 04:00,10,39,9
7/31/2023 05:00,10,40,15
7/31/2023 06:00,21,43,17
7/31/2023 07:00,44,81,41
7/31/2023 08:00,49,103,62
7/31/2023 09:00,49,121,67
7/31/2023 10:00,46,121,85
7/31/2023 11:00,41,130,94
7/31/2023 12:00,55,166,85
7/31/2023 13:00,42,153,75
7/31/2023 14:00,61,176,86
7/31/2023 15:00,43,157,124
7/31/2023 16:00,49,168,111
7/31/2023 17:00,29,144,78
7/31/2023 18:00,22,142,88
7/31/2023 19:00,28,127,77
7/31/2023 20:00,35,126,82
7/31/2023 21:00,25,98,73
7/31/2023 22:00,39,84,33
7/31/2023 23:00,26,63,31
